STATION,NAME,DATE,AWND,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT08,WT09
USW00013891,"KNOXVILLE AIRPORT, TN US",9/23/2021,3.58,,0,0,0,59,69,51,250,230,13,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/24/2021,3.8,,0,0,0,59,73,45,40,50,13,23,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/25/2021,1.34,,0,0,0,60,75,49,260,300,10.1,15,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/26/2021,1.12,,0,0,0,65,76,54,300,290,8.9,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/27/2021,3.8,,0,0,0,64,80,52,200,190,13,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/28/2021,2.46,,0,0,0,69,80,57,220,260,10.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/29/2021,2.46,,0,0,0,70,83,58,30,20,12.1,15,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",9/30/2021,2.24,,0,0,0,71,85,61,40,50,8.1,11,1,,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/1/2021,3.36,,0,0,0,70,82,60,40,30,10.1,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/2/2021,2.91,,0,0,0,71,81,63,230,230,15,21.9,1,,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/3/2021,5.14,,0.77,0,0,69,71,67,210,200,14.1,19,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/4/2021,3.13,,0.06,0,0,71,81,66,190,200,10.1,13,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/5/2021,2.91,,0.03,0,0,68,72,64,40,30,8.1,10.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/6/2021,5.82,,0.13,0,0,71,80,66,90,160,10.1,19,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/7/2021,5.14,,2.39,0,0,71,82,64,200,170,23,35.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/8/2021,1.12,,0.08,0,0,69,79,63,20,10,8.1,12.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/9/2021,2.46,,0,0,0,67,80,60,50,60,8.1,12.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/10/2021,2.01,,0,0,0,67,80,57,360,340,8.1,17,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/11/2021,3.58,,0,0,0,68,80,59,230,230,12.1,15,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/12/2021,1.57,,0,0,0,67,73,59,220,270,8.1,13,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/13/2021,2.01,,0,0,0,69,82,60,330,330,8.9,12.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/14/2021,1.57,,0,0,0,71,83,64,250,310,8.1,10.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/15/2021,7.61,,0,0,0,73,82,66,210,210,16.1,19.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/16/2021,9.62,,0.27,0,0,67,72,48,280,280,21.9,31.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/17/2021,2.24,,0,0,0,53,65,42,340,350,14.1,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/18/2021,0.89,,0,0,0,54,70,42,300,260,6.9,11,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/19/2021,1.12,,0,0,0,55,72,43,280,280,6,8.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/20/2021,2.68,,0,0,0,58,74,44,230,220,14.1,17,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/21/2021,8.28,,0.23,0,0,63,73,56,210,200,21.9,28,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/22/2021,6.04,,0,0,0,60,63,53,280,270,13,19,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/23/2021,3.13,,0,0,0,56,69,47,280,320,8.1,11,1,1,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/24/2021,5.37,,0,0,0,59,75,46,230,240,14.1,17,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/25/2021,9.4,,0.2,0,0,62,73,50,290,280,25.9,38.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/26/2021,4.92,,0,0,0,54,57,41,10,20,14.1,19,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/27/2021,6.71,,0,0,0,49,63,39,20,40,15,19.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/28/2021,5.82,,0.05,0,0,53,69,45,160,160,21,30,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/29/2021,6.26,,0.08,0,0,53,55,48,220,260,16.1,19.9,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/30/2021,11.86,,0.24,0,0,52,55,49,220,210,17,23.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",10/31/2021,5.82,,0,0,0,55,61,48,280,310,13,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/1/2021,2.46,,0,0,0,53,65,43,10,50,8.9,14.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/2/2021,6.26,,0,0,0,50,56,45,360,350,14.1,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/3/2021,7.38,,0,0,0,46,50,42,40,50,16.1,21.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/4/2021,2.24,,0.01,0,0,46,48,37,160,160,6,8.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/5/2021,4.92,,0,0,0,45,56,37,20,20,13,19.9,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/6/2021,4.92,,0,0,0,44,58,33,30,60,13,19,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/7/2021,3.8,,0,0,0,46,63,31,30,30,13,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/8/2021,2.46,,0,0,0,49,69,33,30,50,12.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/9/2021,1.12,,0,0,0,52,73,36,260,270,8.9,11,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/10/2021,0.89,,0,0,0,57,73,42,50,20,6,6.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/11/2021,9.17,,0.25,0,0,56,73,41,270,280,25.9,55.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/12/2021,9.4,,0,0,0,55,62,44,250,210,21.9,30,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/13/2021,5.59,,0,0,0,48,52,35,280,280,17,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/14/2021,9.4,,0,0,0,41,53,30,210,210,23,31.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/15/2021,5.82,,0,0,0,44,52,35,260,270,14.1,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/16/2021,2.01,,0,0,0,44,59,33,50,30,8.1,10.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/17/2021,5.59,,0,0,0,55,73,42,210,220,23,30,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/18/2021,5.14,,0.04,0,0,53,66,31,280,280,18.1,27.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/19/2021,7.61,,0,0,0,38,50,27,40,20,17,21.9,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/20/2021,0.89,,0,0,0,39,54,27,360,360,6.9,8.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/21/2021,2.68,,0.46,0,0,42,59,30,330,330,12.1,15,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/22/2021,7.38,,0.13,0,0,50,52,33,360,10,14.1,23.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/23/2021,1.79,,0,0,0,35,45,25,340,310,8.9,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/24/2021,1.57,,0,0,0,37,57,24,240,220,8.1,8.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/25/2021,5.82,,0.21,0,0,43,61,30,220,210,23,33.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/26/2021,4.92,,0.02,0,0,43,49,30,320,300,15,21.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/27/2021,6.04,,0,0,0,36,55,24,240,220,16.1,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/28/2021,5.59,,0,0,0,46,57,34,280,270,16.1,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/29/2021,5.59,,0,0,0,40,45,30,350,340,15,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",11/30/2021,5.37,,0,0,0,41,59,30,220,220,19.9,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/1/2021,5.59,,0,0,0,46,64,32,210,220,21.9,29.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/2/2021,10.07,,0,0,0,57,69,48,220,220,16.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/3/2021,5.82,,0,0,0,57,73,45,230,200,14.1,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/4/2021,2.91,,0,0,0,57,69,47,360,360,10.1,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/5/2021,2.91,,0.02,0,0,54,60,47,280,290,8.1,10.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/6/2021,12.53,,0.73,0,0,58,63,36,230,210,25.9,36,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/7/2021,6.49,,0,0,0,38,45,29,40,30,14.1,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/8/2021,3.13,,0.01,0,0,43,51,34,220,270,8.1,13,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/9/2021,4.03,,0,0,0,38,52,28,270,270,13,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/10/2021,2.24,,0.02,0,0,49,53,46,290,340,8.1,12.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/11/2021,14.76,,0.83,0,0,59,72,40,270,270,40,62,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/12/2021,6.93,,0,0,0,41,49,30,360,360,15,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/13/2021,2.01,,0,0,0,39,56,26,220,200,8.1,10.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/14/2021,2.46,,0,0,0,42,61,28,30,20,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/15/2021,0.67,,0,0,0,45,62,32,260,240,10.1,13,,,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/16/2021,7.16,,0.04,0,0,51,71,36,220,220,29.1,36,1,,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/17/2021,5.59,,0.07,0,0,59,65,54,220,230,16.1,19.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/18/2021,6.49,,0.43,0,0,59,70,52,220,200,21.9,28,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/19/2021,10.51,,0.07,0,0,48,54,35,20,10,16.1,23,1,,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/20/2021,3.58,,0,0,0,38,47,28,30,30,14.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/21/2021,3.8,,0,0,0,40,48,33,10,20,10.1,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/22/2021,4.47,,0,0,0,40,48,31,20,330,12.1,16.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/23/2021,2.91,,0,0,0,37,56,25,220,220,12.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/24/2021,10.51,,0,0,0,47,62,36,210,200,29.1,40.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/25/2021,19.69,,0,0,0,63,69,60,220,210,32,46.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/26/2021,3.36,,0,0,0,62,72,52,220,220,13,16.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/27/2021,12.08,,0,0,0,60,68,50,230,220,23,38,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/28/2021,13.42,,0.06,0,0,66,74,60,220,190,29.1,40.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/29/2021,11.18,,1.21,0,0,64,67,56,330,320,25.1,36.9,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/30/2021,3.8,,0,0,0,58,65,53,280,280,10.1,13,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",12/31/2021,1.57,,0.03,0,0,56,60,50,320,320,10.1,12.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/1/2022,18.12,,1.49,0,0,67,77,58,230,220,36.9,51,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/2/2022,7.61,,0.76,0,0,60,61,43,350,350,19.9,29.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/3/2022,9.17,,0.8,1.3,1.2,37,43,29,350,330,25.1,33.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/4/2022,3.58,,0,0,0,30,38,26,90,250,8.9,13,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/5/2022,9.62,,0,0,0,36,52,27,230,220,25.1,35.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/6/2022,5.59,,0.23,0.4,0,36,41,27,330,320,15,21.9,1,1,,1,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/7/2022,6.49,,0,0,0,25,29,20,270,280,15,18.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/8/2022,3.36,,0,0,0,28,44,21,40,30,8.9,12.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/9/2022,6.49,,1.14,0,0,37,49,29,340,340,25.9,38.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/10/2022,8.28,,0,0,0,38,43,27,360,10,19.9,29.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/11/2022,3.8,,0,0,0,33,43,23,30,30,12.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/12/2022,4.92,,0,0,0,35,51,22,230,230,21,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/13/2022,6.93,,0,0,0,41,53,32,230,230,21,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/14/2022,3.8,,0,0,0,41,51,30,90,80,10.1,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/15/2022,8.95,,0,0,0,38,43,34,40,40,14.1,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/16/2022,12.08,,0.85,1.4,1.2,37,40,32,30,40,23.9,32,1,,,1,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/17/2022,11.41,,0,0,1.2,30,32,27,240,230,21,28,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/18/2022,2.01,,0,0,0,34,43,30,270,270,8.9,11,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/19/2022,2.68,,0.05,0,0,35,44,30,10,320,8.9,14.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/20/2022,10.51,,0.39,0.1,0,36,41,26,360,10,17,23.9,1,,,1,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/21/2022,9.84,,0,0,0,27,31,25,20,40,17,23.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/22/2022,5.14,,0,0,0,29,37,26,20,210,12.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/23/2022,8.28,,0,0,0,31,45,21,220,220,19.9,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/24/2022,8.72,,0,0,0,39,54,28,210,220,23,29.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/25/2022,8.28,,0,0,0,45,55,28,360,20,21,23.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/26/2022,6.04,,0,0,0,31,40,23,20,20,13,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/27/2022,1.34,,0,0,0,32,50,20,250,280,8.9,12.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/28/2022,5.59,,0.03,0.4,0,37,42,29,280,270,18.1,23,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/29/2022,7.38,,0,0.5,0,26,31,18,350,350,18.1,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/30/2022,10.29,,0,0,0,32,50,21,210,220,23.9,31.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",1/31/2022,3.36,,0,0,0,38,53,25,270,260,13,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/1/2022,2.91,,0,0,0,40,62,24,230,220,10.1,15,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/2/2022,6.26,,0.21,0,0,46,61,33,180,190,25.9,38.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/3/2022,4.92,,1.38,0,0,49,56,45,90,110,13,17,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/4/2022,8.95,,0.45,0.1,0,43,58,31,290,280,25.1,35.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/5/2022,6.26,,0,0,0,30,37,24,20,10,14.1,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/6/2022,2.46,,0,0,0,33,50,20,30,30,8.9,12.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/7/2022,2.68,,0,0,0,36,50,24,260,260,10.1,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/8/2022,2.91,,0,0,0,38,51,25,310,340,10.1,16.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/9/2022,7.38,,0,0,0,41,60,25,220,220,29.1,36.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/10/2022,8.5,,0,0,0,49,62,38,260,250,23.9,36.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/11/2022,11.63,,0,0,0,49,68,31,220,230,35.1,42.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/12/2022,8.05,,0,0,0,53,57,38,270,270,16.1,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/13/2022,7.61,,0,0,0,37,42,29,350,340,15,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/14/2022,6.04,,0,0,0,35,47,24,240,240,17,23.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/15/2022,4.03,,0,0,0,40,62,24,220,260,17,23,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/16/2022,9.62,,0,0,0,51,67,33,200,210,32,42.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/17/2022,18.34,,1.49,0,0,63,72,53,270,260,42.9,57.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/18/2022,9.4,,0,0,0,45,62,28,280,270,29.1,38,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/19/2022,5.59,,0,0,0,34,50,22,250,250,15,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/20/2022,4.03,,0,0,0,39,60,22,220,230,16.1,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/21/2022,5.59,,0,0,0,48,64,32,220,230,19.9,25.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/22/2022,8.5,,1.56,0,0,56,69,51,220,210,29.1,40.9,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/23/2022,6.49,,1.59,0,0,60,69,46,340,350,18.1,25.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/24/2022,5.59,,1.12,0,0,50,63,46,180,300,14.1,16.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/25/2022,11.63,,0.29,0,0,54,67,36,210,290,30,45,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/26/2022,7.61,,0.19,0,0,38,44,35,30,30,13,18.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/27/2022,7.38,,0.62,0,0,41,48,34,30,360,14.1,19.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",2/28/2022,2.46,,0,0,0,41,59,28,20,10,12.1,15,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/1/2022,4.7,,0,0,0,47,64,32,230,250,15,21.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/2/2022,7.61,,0,0,0,55,72,40,270,270,16.1,21.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/3/2022,8.05,,0,0,0,62,76,49,210,220,17,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/4/2022,4.25,,0,0,0,60,77,45,20,20,14.1,19,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/5/2022,9.4,,0,0,0,62,78,47,210,220,33.1,44.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/6/2022,14.54,,0,0,0,69,79,59,240,210,30,45,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/7/2022,16.11,,0.72,0,0,67,74,46,210,210,33.1,51,1,,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/8/2022,7.16,,0.65,0,0,47,56,41,230,40,15,19,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/9/2022,7.61,,0.69,0,0,49,53,44,280,290,15,21.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/10/2022,6.26,,0,0,0,49,61,42,60,60,16.1,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/11/2022,4.92,,0.01,0,0,51,67,37,350,340,19.9,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/12/2022,13.42,,0.47,6.5,3.9,36,49,22,350,360,30,45,1,1,,1,,,1
USW00013891,"KNOXVILLE AIRPORT, TN US",3/13/2022,7.61,,0,0,0,29,49,18,230,230,19.9,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/14/2022,2.24,,0,0,0,45,65,30,230,230,12.1,13,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/15/2022,3.8,,0,0,0,52,65,39,30,30,10.1,12.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/16/2022,6.26,,0.47,0,0,56,70,48,30,350,15,21,1,,,,,1,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/17/2022,3.8,,0.06,0,0,60,71,52,210,220,10.1,14.1,1,1,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/18/2022,6.04,,0.04,0,0,56,67,47,290,100,17,25.1,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/19/2022,16.11,,0.01,0,0,57,60,48,250,240,29.1,36,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/20/2022,4.47,,0,0,0,51,65,39,270,260,16.1,19.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/21/2022,1.79,,0,0,0,54,71,36,240,190,8.9,14.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/22/2022,7.38,,0,0,0,61,78,47,150,150,23,36,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/23/2022,16.11,,0.41,0,0,69,80,54,200,210,40.9,57.9,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/24/2022,9.84,,0,0,0,56,64,42,240,170,25.9,36.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/25/2022,9.4,,0,0,0,49,51,41,260,240,19.9,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/26/2022,13.87,,0,0,0,49,58,38,270,270,30,46.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/27/2022,7.61,,0,0,0,45,54,32,260,270,18.1,25.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/28/2022,3.8,,0,0,0,43,54,32,20,330,12.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/29/2022,6.49,,0,0,0,50,67,40,40,40,14.1,17,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/30/2022,13.87,,0,0,0,60,83,43,200,210,36,53,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",3/31/2022,20.13,,0.16,0,0,68,75,47,190,200,42.9,64,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/1/2022,7.83,,0,0,0,50,58,41,270,250,21,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/2/2022,7.83,,0,0,0,49,64,36,220,220,23,28,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/3/2022,6.26,,0,0,0,53,63,41,20,10,14.1,21,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/4/2022,6.93,,0,0,0,55,74,37,220,220,21,25.9,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/5/2022,8.5,,0.12,0,0,58,68,47,260,260,23.9,32,1,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/6/2022,9.17,,0.88,0,0,64,80,52,230,240,25.9,36,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/7/2022,9.17,,0,0,0,58,65,46,260,240,25.1,33.1,1,,1,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/8/2022,12.53,,0.02,0,0,46,54,39,270,280,30,38,1,,,1,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/9/2022,8.72,,0.04,0,0,42,50,37,270,300,25.9,35.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/10/2022,2.68,,0,0,0,47,68,31,210,240,13,18.1,,,,,,,
USW00013891,"KNOXVILLE AIRPORT, TN US",4/11/2022,9.17,,0,0,0,58,67,42,230,230,32,40,,,,,,,
